id,title,brand,size,refresh_rate,resolution,panel_type,is_curved,is_gaming,is_frameless,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a45f416e5c04df1d9dd336a,Asus TUF 34” VG34VQL3A 180HZ 1440P 1500R Curved Gaming Monitor,Asus,34 Inch,180Hz,2K QHD,Standard,True,True,False,"Rs 159,500",159500,Brand New,Colombo,asus-tuf-34-vg34vql3a-180hz-1440p-1500r-curved-gaming-monitor-for-sale-colombo-3,https://ikman.lk/en/ad/asus-tuf-34-vg34vql3a-180hz-1440p-1500r-curved-gaming-monitor-for-sale-colombo-3,COMPUTER HUB,True,4 hours
6a45f46d6df963a4cfea9805,Asus TUF Gaming VG34VQL3A 34” Curved 1500R 1440P 180HZ Monitor,Asus,34 Inch,180Hz,2K QHD,Standard,True,True,False,"Rs 159,500",159500,Brand New,Colombo,asus-tuf-gaming-vg34vql3a-34-curved-1500r-1440p-180hz-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/asus-tuf-gaming-vg34vql3a-34-curved-1500r-1440p-180hz-monitor-for-sale-colombo-2,COMPUTER HUB,True,4 hours
6a957dd54b24e8c97fe53caf,"Monitor with Soundbar Speaker - 24"" LED|WIDE",Other,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,950",13950,Used,Gampaha,monitor-with-soundbar-speaker-24-ledwide-for-sale-gampaha,https://ikman.lk/en/ad/monitor-with-soundbar-speaker-24-ledwide-for-sale-gampaha,ShaTech Zone,True,4 hours
6a957a8a9caf307985cd6dd1,Lenovo ThinkVision P24h-10,Lenovo,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 28,500",28500,Used,Colombo,lenovo-thinkvision-p24h-10-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkvision-p24h-10-for-sale-colombo,Myitem.lk (PVT) Ltd,True,4 hours
6a9573b9ca43d0645c076c13,24 INCH DELL FRAMELESS MONITOR,Dell,24 Inch,60Hz,1080p FHD,Standard,False,False,True,"Rs 21,500",21500,Used,Kalutara,24-inch-dell-frameless-monitor-for-sale-kalutara,https://ikman.lk/en/ad/24-inch-dell-frameless-monitor-for-sale-kalutara,Sheiba Arcade,True,5 hours
6a9573b0c1b7f9d0ff8bc8eb,"Lenovo ThinkVision T24i-10 IPS FRAMLESS MONITOR HDMI USED 24""",Lenovo,24 Inch,60Hz,HD,IPS,False,False,False,"Rs 21,000",21000,Used,Colombo,lenovo-thinkvision-t24i-10-ips-framless-monitor-hdmi-used-24-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkvision-t24i-10-ips-framless-monitor-hdmi-used-24-for-sale-colombo,Myitem.lk (PVT) Ltd,True,5 hours
6a957185875977c80e1c1348,"ViewSonic VA2432A-H 24"" Inch Full HD IPS 120HZ Frameless Monitor New",Viewsonic,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 35,500",35500,Brand New,Colombo,viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-114,https://ikman.lk/en/ad/viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-114,Myitem.lk (PVT) Ltd,True,5 hours
6a95708504bd3504081c134f,Brand New Acer Vero Series CB272 P6BMIPRX 144HZ Full HD Monitor,Acer,Unknown,144Hz,1080p FHD,Standard,False,False,False,"Rs 44,990",44990,Brand New,Colombo,brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-83,https://ikman.lk/en/ad/brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-83,Myitem.lk (PVT) Ltd,True,5 hours
6832b7b1814def003004f5f7,Monitor - 20 INCH SAMSUNG LED HDMI,Samsung,20 Inch,60Hz,HD,Standard,False,False,False,"Rs 9,500",9500,Used,Kalutara,monitor-20-inch-samsung-led-hdmi-for-sale-kalutara,https://ikman.lk/en/ad/monitor-20-inch-samsung-led-hdmi-for-sale-kalutara,Sheiba Arcade,True,5 hours
6a956c7f8437fe96079361fd,"Brand New Acer EK271 27"" Inch 144Hz IPS Frameless Gaming Monitor",Acer,27 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 35,990",35990,Brand New,Colombo,brand-new-acer-ek271-27-inch-144hz-ips-frameless-gaming-monitor-for-sale-colombo,https://ikman.lk/en/ad/brand-new-acer-ek271-27-inch-144hz-ips-frameless-gaming-monitor-for-sale-colombo,Max Core PC,True,5 hours
6a955bb781f0b059810e1c4a,"HP EliteDisplay E202 USED HD+ IPS MONITOR 20""",HP,20 Inch,60Hz,HD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-22,https://ikman.lk/en/ad/hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-22,Myitem.lk (PVT) Ltd,True,6 hours
6a43410c07beca59a1966a50,"Asus 27"" IPS Frameless Monitor",Asus,27 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 39,000",39000,Used,Jaffna,asus-27-ips-frameless-monitor-for-sale-jaffna,https://ikman.lk/en/ad/asus-27-ips-frameless-monitor-for-sale-jaffna,Pc Paradise,True,6 hours
6a265c849c877dbaa7264aec,NEC 22-inch Monitor,Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,500",13500,Used,Jaffna,nec-22-inch-monitor-for-sale-jaffna,https://ikman.lk/en/ad/nec-22-inch-monitor-for-sale-jaffna,Pc Paradise,True,7 hours
6a954612220a94169bdcf9a4,27 INCH LENOVO THINKVISION IPS FHD HDMI USED MONITOR,Lenovo,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 27,500",27500,Used,Colombo,27-inch-lenovo-thinkvision-ips-fhd-hdmi-used-monitor-for-sale-colombo-51,https://ikman.lk/en/ad/27-inch-lenovo-thinkvision-ips-fhd-hdmi-used-monitor-for-sale-colombo-51,Mdcomputers.lk(Pvt) Ltd,True,8 hours
6a9542559fe9c3cfa4e53aa3,27 INCH ATEC FULL HD LED USED MONITOR,Other,27 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 21,500",21500,Used,Colombo,27-inch-atec-full-hd-led-used-monitor-for-sale-colombo-80,https://ikman.lk/en/ad/27-inch-atec-full-hd-led-used-monitor-for-sale-colombo-80,Mdcomputers.lk(Pvt) Ltd,True,8 hours
6a953ee69fe9c3cfa4e53a87,Udea 21 Inches LED With Speakers,Other,21 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 22,000",22000,Used,Kandy,udea-21-inches-led-with-speakers-for-sale-kandy,https://ikman.lk/en/ad/udea-21-inches-led-with-speakers-for-sale-kandy,,False,8 hours
6a881198f59094bf63f0ae50,i7 Single Display Touch POS Machine| Terminal |Pos System,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 117,000",117000,Brand New,Colombo,i7-single-display-touch-pos-machine-terminal-pos-system-for-sale-colombo-1,https://ikman.lk/en/ad/i7-single-display-touch-pos-machine-terminal-pos-system-for-sale-colombo-1,POSMAX,True,11 days
6a9539b08551d983953e6bb6,Dell Monitor P2219H IPS,Dell,Unknown,60Hz,Unknown,IPS,False,False,False,"Rs 18,000",18000,Used,Matara,dell-monitor-p2219h-ips-for-sale-matara,https://ikman.lk/en/ad/dell-monitor-p2219h-ips-for-sale-matara,,False,9 hours
6a3228d5979caa0c9690ec05,24 INCH IPS FRAMELESS MONITORS,Other,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 23,500",23500,Used,Gampaha,24-inch-ips-frameless-monitors-for-sale-gampaha,https://ikman.lk/en/ad/24-inch-ips-frameless-monitors-for-sale-gampaha,U TECZONE,True,bump_up
6a95385fe7e45ee607a7e220,Dell U2417H 24 INCH ULTRASHARP MONITOR JAPAN,Dell,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 18,500",18500,Used,Colombo,dell-u2417h-24-inch-ultrasharp-monitor-japan-for-sale-colombo-1,https://ikman.lk/en/ad/dell-u2417h-24-inch-ultrasharp-monitor-japan-for-sale-colombo-1,TokyoTech Computers,True,9 hours
6a9537bc81f0b059810e1ae9,Acer QG221Q 21.5 INCH GAMING MONITOR JAPAN (2023),Acer,21.5 Inch,60Hz,Unknown,Standard,False,True,False,"Rs 14,500",14500,Used,Colombo,acer-qg221q-215-inch-gaming-monitor-japan-2023-for-sale-colombo-3,https://ikman.lk/en/ad/acer-qg221q-215-inch-gaming-monitor-japan-2023-for-sale-colombo-3,TokyoTech Computers,True,9 hours
6a85919635d7bf8f54cdb6b1,"Dell UltraSharp U2417H IPS Full HD Frameless USED Monitor 24""",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 22,000",22000,Used,Colombo,dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-6,https://ikman.lk/en/ad/dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-6,Computer Store.lk Pvt Ltd,True,bump_up
6a9534ad6a4ccd46ec1789dd,"LED 24"" Frameless Monitor",Other,24 Inch,60Hz,1080p FHD,Standard,False,False,True,"Rs 17,500",17500,Used,Colombo,led-24-frameless-monitor-for-sale-colombo-3,https://ikman.lk/en/ad/led-24-frameless-monitor-for-sale-colombo-3,Vista Computer System,True,9 hours
6a9533e66a4ccd46ec1789d3,"23"" IPS MONITOR (1980 x 1080P) FHD|HDMI|FRAMELESS",Other,23 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 19,450",19450,Used,Colombo,23-ips-monitor-1980-x-1080p-fhdhdmiframeless-for-sale-colombo,https://ikman.lk/en/ad/23-ips-monitor-1980-x-1080p-fhdhdmiframeless-for-sale-colombo,ShaTech Zone,True,9 hours
6a9533aed63ac31774bc8651,HP P224 21.5” Full HD Monitor | Japan Imported,HP,21 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 16,500",16500,Used,Colombo,hp-p224-215-full-hd-monitor-japan-imported-for-sale-colombo-2,https://ikman.lk/en/ad/hp-p224-215-full-hd-monitor-japan-imported-for-sale-colombo-2,TokyoTech Computers,True,9 hours
6a952dd2096024690c769348,24 INCH HP P240VA FULL HD USED MONITOR,HP,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 15,500",15500,Used,Colombo,24-inch-hp-p240va-full-hd-used-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/24-inch-hp-p240va-full-hd-used-monitor-for-sale-colombo-1,Mdcomputers.lk(Pvt) Ltd,True,10 hours
6a952d3917c7df7d833693c6,SAMSUNG 24 INCH IPS FRAMLESS – 75HZ USED MONITOR,Samsung,24 Inch,75Hz,1080p FHD,IPS,False,False,False,"Rs 22,000",22000,Used,Colombo,samsung-24-inch-ips-framless-75hz-used-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-24-inch-ips-framless-75hz-used-monitor-for-sale-colombo-1,Mdcomputers.lk(Pvt) Ltd,True,10 hours
6a8fdf32ccadd47bf158af23,24 inch Wide Monitor,Other,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 14,500",14500,Used,Gampaha,monitors-for-sale-gampaha-3,https://ikman.lk/en/ad/monitors-for-sale-gampaha-3,,False,bump_up
6a952bcfa06833003d3693d4,NEC 22 Inch Ips Monitor -Inbuilt Sound,Other,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 9,500",9500,Used,Colombo,nec-22-inch-ips-monitor-inbuilt-sound-for-sale-colombo,https://ikman.lk/en/ad/nec-22-inch-ips-monitor-inbuilt-sound-for-sale-colombo,,False,10 hours
6a952b432a17305669312db2,24 INCH DELL P2422HE IPS FRAMELESS USED TYPE-C FHD MONITOR,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 27,500",27500,Brand New,Colombo,24-inch-dell-p2422he-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-21,https://ikman.lk/en/ad/24-inch-dell-p2422he-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-21,Mdcomputers.lk(Pvt) Ltd,True,10 hours
6a952abc9c1ea8659dabe969,"Samsung 24"" Inch Full HD IPS Frameless HDMI Gaming Used Monitor",Samsung,24 Inch,60Hz,1080p FHD,IPS,False,True,True,"Rs 22,000",22000,Used,Colombo,samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-59,https://ikman.lk/en/ad/samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-59,Myitem.lk (PVT) Ltd,True,10 hours
6a952a592a17305669312da1,30 INCH DELL ULTRASHARP IPS HDMI USED MONITOR,Dell,30 Inch,60Hz,HD,IPS,False,False,False,"Rs 34,500",34500,Brand New,Colombo,30-inch-dell-ultrasharp-ips-hdmi-used-monitor-for-sale-colombo-8,https://ikman.lk/en/ad/30-inch-dell-ultrasharp-ips-hdmi-used-monitor-for-sale-colombo-8,Mdcomputers.lk(Pvt) Ltd,True,10 hours
69ca4ba4ce35baa46ca699b8,Acer 27 Inch \Brandnew Monitors \(144Hz).,Acer,27 Inch,144Hz,1080p FHD,Standard,False,False,False,"Rs 37,500",37500,Brand New,Colombo,acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-16,https://ikman.lk/en/ad/acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-16, Laptop Market,True,10 hours
6a95296f8ca08126e5769311,"Emark 24"" EW2427SH 144Hz IPS Full HD Frameless Gaming Monitor",Other,24 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 29,990",29990,Brand New,Colombo,emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-64,https://ikman.lk/en/ad/emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-64,Myitem.lk (PVT) Ltd,True,10 hours
6a8832a036b96dbc7c7edd80,"HP EliteDisplay E202 USED HD+ IPS MONITOR 20""",HP,20 Inch,60Hz,HD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-10,https://ikman.lk/en/ad/hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-10,Computer Store.lk Pvt Ltd,True,bump_up
6a9526b28ac8470a613e6aff,Dell 22” Rotatable IPS Full HD HDMI Monitor Used Imported,Dell,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 14,900",14900,Used,Gampaha,dell-22-rotatable-ips-full-hd-hdmi-monitor-used-imported-for-sale-gampaha,https://ikman.lk/en/ad/dell-22-rotatable-ips-full-hd-hdmi-monitor-used-imported-for-sale-gampaha,,False,10 hours
6a9525df4cd57035b9d2ef1c,Lenovo 23” Frameless IPS Full HD Rotatable HDMI Monitor Used Imported,Lenovo,23 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,500",21500,Used,Gampaha,lenovo-23-frameless-ips-full-hd-rotatable-hdmi-monitor-used-imported-for-sale-gampaha,https://ikman.lk/en/ad/lenovo-23-frameless-ips-full-hd-rotatable-hdmi-monitor-used-imported-for-sale-gampaha,,False,10 hours
6a9524978ac8470a613e6ae2,"MSI Mag 325QF E18V 31.5” Inch ,NEW Gaming Monitor",MSI,Unknown,60Hz,Unknown,Standard,False,True,False,"Rs 94,500",94500,Brand New,Colombo,msi-mag-325qf-e18v-315-inch-new-gaming-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/msi-mag-325qf-e18v-315-inch-new-gaming-monitor-for-sale-colombo-2,I MAC LK(PVT)LTD,True,10 hours
6a9524957be5f9509bcf7d6a,"Koorui GN06 27″ FHD 1080P IPS Brand New Monitor,",Other,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 53,500",53500,Brand New,Colombo,koorui-gn06-27-fhd-1080p-ips-brand-new-monitor-for-sale-colombo-11,https://ikman.lk/en/ad/koorui-gn06-27-fhd-1080p-ips-brand-new-monitor-for-sale-colombo-11,I MAC LK(PVT)LTD,True,10 hours
6a952493171184522717896b,Asus Rog Strix XG259CMS 24.5” Gaming Monitor.,Asus,24 Inch,60Hz,1080p FHD,Standard,False,True,False,"Rs 110,000",110000,Brand New,Colombo,asus-rog-strix-xg259cms-245-gaming-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/asus-rog-strix-xg259cms-245-gaming-monitor-for-sale-colombo-2,I MAC LK(PVT)LTD,True,10 hours
6a95249124889438ded2eede,"Samsung 24″ IPS FHD 120Hz, Essential New Monitor",Samsung,24 Inch,120Hz,1080p FHD,IPS,False,False,False,"Rs 35,500",35500,Brand New,Colombo,samsung-24-ips-fhd-120hz-essential-new-monitor-for-sale-colombo,https://ikman.lk/en/ad/samsung-24-ips-fhd-120hz-essential-new-monitor-for-sale-colombo,I MAC LK(PVT)LTD,True,10 hours
6a95248f668c015166da3593,"Acer - EK251QP6 24.5INCH 144Hz IPS , Brand New Montor",Acer,24.5 Inch,144Hz,Unknown,IPS,False,False,False,"Rs 34,000",34000,Brand New,Colombo,acer-ek251qp6-245inch-144hz-ips-brand-new-montor-for-sale-colombo-14,https://ikman.lk/en/ad/acer-ek251qp6-245inch-144hz-ips-brand-new-montor-for-sale-colombo-14,I MAC LK(PVT)LTD,True,10 hours
6a95248d375a1ed308cf7d5e,"Samsung 22″IPS 100Hz LS22D300GAEXXS, Brand New Monitor",Samsung,22 Inch,100Hz,1080p FHD,IPS,False,False,False,"Rs 26,500",26500,Brand New,Colombo,samsung-22ips-100hz-ls22d300gaexxs-brand-new-monitor-for-sale-colombo-5,https://ikman.lk/en/ad/samsung-22ips-100hz-ls22d300gaexxs-brand-new-monitor-for-sale-colombo-5,I MAC LK(PVT)LTD,True,10 hours
6a7e89b7b00e46830b6931a3,Dell 24 IPS LED HDMI Frameless Monitor 1080P Full HD.,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 18,500",18500,Used,Colombo,dell-24-ips-led-hdmi-frameless-monitor-1080p-full-hd-for-sale-colombo-1,https://ikman.lk/en/ad/dell-24-ips-led-hdmi-frameless-monitor-1080p-full-hd-for-sale-colombo-1,,False,bump_up
6a951df3ffd43242e64d5189,Koorui G2711P FHD IPS 27INCH 200HZ Brand New Gaming Monitor,Other,27 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 51,500",51500,Brand New,Colombo,koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-40,https://ikman.lk/en/ad/koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-40,Myitem.lk (PVT) Ltd,True,11 hours
6a85924902e9e159b4c778e5,Lenovo T24i – 10 Frameless 24 Inch Used Monitor Full HD (1080p),Lenovo,24 Inch,60Hz,1080p FHD,Standard,False,False,True,"Rs 21,000",21000,Used,Colombo,lenovo-t24i-10-frameless-24-inch-used-monitor-full-hd-1080p-for-sale-colombo-13,https://ikman.lk/en/ad/lenovo-t24i-10-frameless-24-inch-used-monitor-full-hd-1080p-for-sale-colombo-13,Computer Store.lk Pvt Ltd,True,bump_up
6a951a999cd1c620fdda3502,SAMSUNG 32 INCH IPS HDMI 2K USED MONITOR,Samsung,32 Inch,60Hz,2K QHD,IPS,False,False,False,"Rs 39,000",39000,Brand New,Colombo,samsung-32-inch-ips-hdmi-2k-used-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/samsung-32-inch-ips-hdmi-2k-used-monitor-for-sale-colombo-1,Mdcomputers.lk(Pvt) Ltd,True,11 hours
6a9518dd6a4ccd46ec1788b7,"Koorui E2721H 27 INCH QHD 2K 1440P 120Hz IPS GAMING MONITOR 27""",Other,27 Inch,120Hz,2K QHD,IPS,False,True,False,"Rs 52,000",52000,Brand New,Colombo,koorui-e2721h-27-inch-qhd-2k-1440p-120hz-ips-gaming-monitor-27-for-sale-colombo-2,https://ikman.lk/en/ad/koorui-e2721h-27-inch-qhd-2k-1440p-120hz-ips-gaming-monitor-27-for-sale-colombo-2,Myitem.lk (PVT) Ltd,True,11 hours
6a9518102087fceadf3a8341,Koorui G2411P 24 Inch IPS FHD 200Hz Gaming Monitor,Other,24 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 39,000",39000,Brand New,Colombo,koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-28,https://ikman.lk/en/ad/koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-28,Myitem.lk (PVT) Ltd,True,11 hours
6932942555dd26a39ce25646,Acer 27 \Inch Brandnew Monitors (144Hz).,Acer,27 Inch,144Hz,1080p FHD,Standard,False,False,False,"Rs 37,500",37500,Brand New,Colombo,acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-12,https://ikman.lk/en/ad/acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-12, Laptop Market,True,11 hours
6a9515a6a06833003d3692b7,Koorui E2411K 24 INCH 144HZ IPS FHD Brand New Monitor,Other,24 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,000",33000,Brand New,Colombo,koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-12,https://ikman.lk/en/ad/koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-12,Myitem.lk (PVT) Ltd,True,11 hours
6a951418d63ac31774bc8534,Asus Monitors,Asus,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 8,000",8000,Used,Colombo,asus-monitors-for-sale-colombo,https://ikman.lk/en/ad/asus-monitors-for-sale-colombo,,False,11 hours
6a87dc792ffd5ea5a29afc67,Dell P2719H 27″ Full HD IPS Frameless Professional Monitor,Dell,27 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 30,000",30000,Brand New,Colombo,dell-p2719h-27-full-hd-ips-frameless-professional-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/dell-p2719h-27-full-hd-ips-frameless-professional-monitor-for-sale-colombo-1,Lio Computers,True,bump_up
6a9510594e602cceb0da347b,"Koorui E2212H 100HZ 21.5 Inches FHD Brand New Monitor 22""",Other,21.5 Inch,100Hz,1080p FHD,Standard,False,False,False,"Rs 25,500",25500,Brand New,Colombo,koorui-e2212h-100hz-215-inches-fhd-brand-new-monitor-22-for-sale-colombo-2,https://ikman.lk/en/ad/koorui-e2212h-100hz-215-inches-fhd-brand-new-monitor-22-for-sale-colombo-2,Myitem.lk (PVT) Ltd,True,12 hours
6a950f7797ff7a4171c93ee4,"Dell Monitor 23""",Dell,23 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 10,500",10500,Used,Colombo,monitor-23-inche-for-sale-colombo,https://ikman.lk/en/ad/monitor-23-inche-for-sale-colombo,,False,12 hours
6a950c87b52656101cba7e63,HP Z24n 24-inch professional frameless monitor,HP,24 Inch,60Hz,1080p FHD,Standard,False,False,True,"Rs 21,000",21000,Used,Colombo,hp-z24n-24-inch-professional-frameless-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/hp-z24n-24-inch-professional-frameless-monitor-for-sale-colombo-1,Max Core PC,True,12 hours
6a950aceaacf117bf6bc848d,"A+ Grade HP EliteDisplay E232 – 23"" Full HD IPS Monitor",HP,23 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 15,500",15500,Used,Colombo,a-grade-hp-elitedisplay-e232-23-full-hd-ips-monitor-for-sale-colombo,https://ikman.lk/en/ad/a-grade-hp-elitedisplay-e232-23-full-hd-ips-monitor-for-sale-colombo,Max Core PC,True,12 hours
6a94fe871989630259c93e21,"Lenovo Thinkvision 24"" 2K Monitor",Lenovo,24 Inch,60Hz,2K QHD,Standard,False,False,False,"Rs 21,000",21000,Used,Colombo,thinkvision-for-sale-colombo,https://ikman.lk/en/ad/thinkvision-for-sale-colombo,,False,12 hours
6a950a0b15c14acbc7ddd34a,"MSI PRO MP225 E12VL 21.5"" Inch 120Hz 1ms FHD Slim Frameless Monitor",MSI,21.5 Inch,120Hz,1080p FHD,Standard,False,False,True,"Rs 26,500",26500,Brand New,Colombo,msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-42,https://ikman.lk/en/ad/msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-42,Myitem.lk (PVT) Ltd,True,12 hours
6a95087c1f691b543e87e076,"Dell UltraSharp U2417H IPS Full HD Frameless USED Monitor 24""",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,500",21500,Used,Colombo,dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-14,https://ikman.lk/en/ad/dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-14,Myitem.lk (PVT) Ltd,True,12 hours
6a9506cc9688621012ba7e21,laptop prology screen extender,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 149,990",149990,Brand New,Colombo,laptop-prology-screen-extender-for-sale-colombo-78,https://ikman.lk/en/ad/laptop-prology-screen-extender-for-sale-colombo-78,Prodo.lk ,True,12 hours
6a9502be8e3b7a5bd9ddd305,"Acer 27"" Full HD Nitro Gaming Monitor - KG273 W3 240Hz Brand New",Acer,27 Inch,240Hz,1080p FHD,Standard,False,True,False,"Rs 48,500",48500,Brand New,Colombo,acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-brand-new-for-sale-colombo-76,https://ikman.lk/en/ad/acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-brand-new-for-sale-colombo-76,Myitem.lk (PVT) Ltd,True,13 hours
6a950259b416a296777672d0,"Falcon HS185 WIDE LED HD Monitor brand New 18.5""",Other,18.5 Inch,60Hz,HD,Standard,False,False,False,"Rs 19,500",19500,Brand New,Colombo,falcon-hs185-wide-led-hd-monitor-brand-new-185-for-sale-colombo-11,https://ikman.lk/en/ad/falcon-hs185-wide-led-hd-monitor-brand-new-185-for-sale-colombo-11,Myitem.lk (PVT) Ltd,True,13 hours
6a882069707b5f06e50f43e2,"ViewSonic VA2214-H BRAND NEW IPS FULL HD MONITOR 22""",Viewsonic,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 28,490",28490,Brand New,Colombo,viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-4,https://ikman.lk/en/ad/viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-4,Max Core PC,True,bump_up
6a840731fa6f9845486cfa1d,"24"" Inch DELL Frameless IPS Monitor (Full HD)",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,500",21500,Brand New,Colombo,24-inch-dell-frameless-ips-monitor-full-hd-for-sale-colombo,https://ikman.lk/en/ad/24-inch-dell-frameless-ips-monitor-full-hd-for-sale-colombo,Lio Computers,True,bump_up
6a94f8ad1989630259c93ddb,HP N220H 21.5 INCH MONITOR JAPAN Model,HP,21.5 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 9,500",9500,Used,Colombo,hp-n220h-215-inch-monitor-japan-model-for-sale-colombo,https://ikman.lk/en/ad/hp-n220h-215-inch-monitor-japan-model-for-sale-colombo,TokyoTech Computers,True,13 hours
6a94f7b8c67c133741c93db9,Philips 226E9Q 22 INCH FRAMELESS MONITOR JAPAN Model,Philips,22 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 16,500",16500,Used,Colombo,philips-226e9q-22-inch-frameless-monitor-japan-model-for-sale-colombo,https://ikman.lk/en/ad/philips-226e9q-22-inch-frameless-monitor-japan-model-for-sale-colombo,TokyoTech Computers,True,13 hours
