title,Brand_Cleaned,Model_Cleaned,CPU_Cleaned,Generation_Cleaned,RAM_GB,Storage_Capacity_GB,Storage_Type,GPU_Tier,Is_Touchscreen,Condition_Cleaned,Location_Cleaned,Price_Cleaned
Dell Inspiron 3520 13th Gen Intel Core i3 | 8GB RAM 512GB NVMe,Dell,Inspiron,Core i3,13,8.0,512.0,SSD,Integrated,0,Used,Kurunegala,102500.0
Apple MacBook 12-Inch,Apple,Macbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,25000.0
Hp AMD 7th Gen Laptop,Hp,Standard / Other,Other / Dual Core,7,4.0,256.0,SSD,Integrated,0,Used,Colombo,55000.0
HP Laptop Ryzen 5 (i5 12th GEN),Hp,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Badulla,98500.0
Acer i5-13th GEN Laptop,Acer,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,125000.0
Asus Amd E2 Laptop,Asus,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,26000.0
ASUS i3-11th GEN LAPTOP W/CHARGER,Asus,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,55000.0
"Laptop i5 11th Gen|16GB RAM|256GB NVME|14"" FHD|Dell Latitude 5320",Dell,Latitude,Core i5,11,16.0,256.0,SSD,Integrated,0,Used,Colombo,102350.0
HP Celeron Laptop,Hp,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,45000.0
Pavilion g4 Notebook Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,40000.0
Intel Core I7 (11th Gen),Other,Standard / Other,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Kurunegala,120000.0
core i7 8th Gen Lenovo Thinkpad T490s 32GB Full HD IPS 14 inch screen,Lenovo,Thinkpad,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,109500.0
Asus Vivobook Core i5 -11th +Nvidia 330MX|8GB|Laptops |Gaming,Asus,Vivobook,Core i5,8,8.0,256.0,SSD,Other Dedicated,0,Used,Colombo,109000.0
Dell Laptop i5 128 SSD,Dell,Standard / Other,Core i5,8,8.0,128.0,SSD,Integrated,0,Used,Other,49000.0
Acer Aspire 3 -Core i5 +Nvidia 330 Graphic+8GB |256GB|Laptop |,Acer,Aspire,Core i5,8,8.0,256.0,SSD,Other Dedicated,0,Used,Colombo,109000.0
i3 11 Gen,Other,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,95000.0
Apple MacBook Pro 13 M1,Apple,Macbook Pro,Apple M1,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,190000.0
i3 12 gen laptop,Other,Standard / Other,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,72000.0
Hp Probook Core i7,Hp,Probook,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,142000.0
HP ProBook Core i3 SSD Laptop,Hp,Probook,Core i3,8,8.0,3072.0,SSD,Integrated,0,Used,Colombo,26000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,55000.0
Dell i3 12th Gen Laptop,Dell,Standard / Other,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Gampaha,105000.0
Lenovo ThinkPad Core i5 6Gen 8GB RAM 512GB SNVME Professional Laptop,Lenovo,Thinkpad,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Gampaha,49990.0
Dell Latitude 3410 i5 10th Gen Touch Screen 8GB 256GB,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,1,Used,Kalutara,88000.0
Latitude 7390 i7 8th Gen 256GB SSD FHD IPS,Other,Standard / Other,Core i7,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,82500.0
Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,38000.0
Lenovo i5 11th Gen Ideapad Pro 16GB RAM DDR4,Lenovo,Ideapad,Core i5,11,16.0,256.0,SSD,Integrated,0,Used,Colombo,115000.0
Lenovo ThinkPad T470 Core i7 6th Gen 8GB RAM 256GB SSD Laptop,Lenovo,Thinkpad,Core i7,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,69500.0
Dell i5 10th Latitude 5310 Gen Backlit 16GB UHD Graphics,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Other Dedicated,0,Used,Colombo,92500.0
Dell Vostro 15 - 3568,Dell,Vostro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Matara,50000.0
DELL VOSTRO 15 3515 RYZEN 7 8GB 512GB,Dell,Vostro,Ryzen 7,8,16.0,256.0,SSD,Integrated,0,Used,Anuradhapura,78999.0
Dell Latitude 5420 – Core i5 11th GEN | 8GB RAM 256GB SSD,Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,97990.0
Dell i7 13Gen P Type Processor 8/256GB DDR 5 15.6”FHD,Dell,Standard / Other,Core i7,13,16.0,512.0,SSD,Integrated,0,Used,Other,158000.0
DELL INSPIRON 11 – 2-IN-1 TOUCHSCREEN LAPTOP,Dell,Inspiron,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,45000.0
Lenovo i5 10th Gen,Lenovo,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Gampaha,145000.0
i5 Acer Laptop Eka Vikinima,Acer,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,15000.0
HP EliteBook 640 G9 Core i5 1245U–12th GEN 14-inch 8GB RAM 256GB NVME,Hp,Elitebook,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,137990.0
"Asus Laptop I5, 10 Gen",Asus,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,88000.0
HP Pavilion x360 2-in-1 14-dw1029TU Core i5–11th GEN 8GB RAM 512GB NVME,Hp,Pavilion,Core i5,11,8.0,512.0,SSD,Integrated,1,Used,Ratnapura,137990.0
Lenovo IdeaPad 1 14IAU7 – Laptop,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,68000.0
Dell Core i7 1185G7–11th GEN 15.6″ FullHD 16GB RAM 512GB SSD,Dell,G7,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Ratnapura,137990.0
HP Laptop Core i3 7th Gen,Hp,Standard / Other,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Gampaha,88000.0
Dell Vostro 3520 Core i5 1235U–12th GEN 15.6-inch 16GB RAM 512GB NVMe,Dell,Vostro,Core i5,12,16.0,512.0,SSD,Integrated,0,Used,Ratnapura,137990.0
Asus expertbook Ryzen 7 7735HS 16GB RAM 512GB radeon graphics 3.20 GHz,Asus,Expertbook,Ryzen 7,8,16.0,256.0,SSD,Other Dedicated,0,Used,Colombo,175000.0
I5 Laptop,Other,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,27000.0
HP ProBook 440 G6 – Core i5 8th GEN | 16GB RAM 256GB SSD,Hp,Probook,Core i5,8,16.0,256.0,SSD,Integrated,0,Used,Colombo,97990.0
HP ProBook 650 i5 [8GB/512GB],Hp,Probook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,36999.0
Lenovo IdeaPad 3 14ADA05 RAM: 4GB DDR 128GB NVMe SSD,Lenovo,Ideapad,Other / Dual Core,8,128.0,128.0,SSD,Integrated,0,Used,Colombo,45000.0
Asus Expertbook Core i7 11th Gen - 1TB SSD,Asus,Expertbook,Core i7,11,16.0,1024.0,SSD,Integrated,0,Used,Galle,87500.0
Dell Latitude 5530 Core i5 1245U–12th GEN 15.6″FullHD 8GB RAM 256GB SSD,Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,129990.0
HP 14s-dq5033ne Core i5 1235U–12th GEN 14-inch 8GB RAM 512GB NVMe,Hp,14S,Core i5,12,8.0,512.0,SSD,Integrated,0,Used,Ratnapura,129990.0
Asus Core i7 1065G7–10th Gen 15.6′ FullHD 16GB RAM 512GB NVMe,Asus,Standard / Other,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Ratnapura,125000.0
Microsoft Core i5-1035G1 10th GEN 16GB RAM/256GB SSD 12.4′ inch Touch,Microsoft,Standard / Other,Core i5,10,16.0,256.0,SSD,Integrated,1,Used,Ratnapura,119990.0
Lenovo IdeaPad 3 14ADA05 RAM: 8 GB DDR4 512 M2 SSD,Lenovo,Ideapad,Apple M2,13,8.0,2048.0,SSD,Integrated,0,Used,Colombo,61000.0
Dell Latitude 5430 Core i5 1245U–12th GEN 14-Inch 8GB RAM 256GB SSD,Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,119990.0
Lenovo Thinkpad E14 Core i5 1135G7–11th GEN 16GB RAM 512GB SSD,Lenovo,Thinkpad,Core i5,11,16.0,512.0,SSD,Integrated,0,Used,Ratnapura,117990.0
Acer Intel Core 3 14th Generation,Acer,Standard / Other,Other / Dual Core,14,4.0,256.0,SSD,Integrated,0,Used,Kalutara,95000.0
Lenovo ThinkPad T480 Core i5-8365U 8th Gen 8GB RAM 256GB NVMe Laptops,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,83500.0
HP Core i5 1135G7–11th GEN 15.6-inch 8GB RAM 128GB NVMe+1TB HDD,Hp,Standard / Other,Core i5,11,8.0,128.0,SSD,Integrated,0,Used,Ratnapura,117990.0
Dell Latitude E7470 I5 6th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,58500.0
Dell Latitude 5520 Core i5 1145G7–11th GEN 15.6″FullHD 8GB RAM 256GB SSD,Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,117990.0
Asus 10.1 Inch Touchscreen Laptop,Asus,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,15000.0
Acer Aspire E5 575 - 7th Generation Laptop With 512 GB SSD,Acer,Aspire,Other / Dual Core,7,4.0,512.0,SSD,Integrated,0,Used,Colombo,30000.0
I5 10th Gen 8GB Ram 224GB Storage,Other,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
Lenevo i5 11Gen 8/256GB 13.5”FHD Display,Other,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Other,79000.0
Lenovo IdeaPad 5 Pro 14 Inch,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,70000.0
HP 15 Ryzen 3 Laptop (8GB/512 SSD),Hp,Standard / Other,Ryzen 3,8,8.0,512.0,SSD,Integrated,0,Used,Gampaha,110000.0
core i7 6th Gen Latitude E7470 HD Graphics 14 inch,Other,Standard / Other,Core i7,6,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,65000.0
Acer Laptop i5 10gen,Acer,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Gampaha,100000.0
"HP ProBook 4540s Core i5 3rd Gen 8GB RAM 15.6""",Hp,Probook,Core i5,3,8.0,256.0,SSD,Integrated,0,Used,Colombo,42000.0
Better Condition. Selling For Money,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,75000.0
Hp Compaq Mini Netbook Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Batticaloa,15000.0
HP Elitebook Core i7-1185G7 11th GEN /16GB RAM /512GB Nvme /14.0 FHD IPS,Hp,Elitebook,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,138500.0
Lenovo I7 7th Gen Laptop,Lenovo,Standard / Other,Core i7,7,16.0,512.0,SSD,Integrated,0,Used,Kandy,89999.0
HP ZBook Firefly 14U G6 Workstation i5 8GB RAM 256SSD 08th GEN,Hp,Zbook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,87500.0
Lenovo Ideapad 330 i3 7th Gen,Lenovo,Ideapad,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Kandy,39000.0
HP ZBook Firefly 14U G6 Workstation i5 8GB RAM 512SSD 08th GEN,Hp,Zbook,Core i5,8,8.0,512.0,SSD,Integrated,0,Used,Galle,92500.0
Dell Latitude 5420 i5 8GB RAM 512SSD 11th GEN,Dell,Latitude,Core i5,11,8.0,512.0,SSD,Integrated,0,Used,Colombo,94500.0
HP EliteBook 830 G8 i5 8GB RAM 256SSD 11th GEN - Touch Screen,Hp,Elitebook,Core i5,11,8.0,256.0,SSD,Integrated,1,Used,Gampaha,103500.0
Lenovo ThinkPad T470 i7 8GB RAM 256SSD 07th GEN,Lenovo,Thinkpad,Core i7,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,66000.0
HP 15 Laptop (8GB RAM / 500GB HDD),Hp,Standard / Other,Other / Dual Core,8,8.0,256.0,HDD,Integrated,0,Used,Colombo,22000.0
Hp i7 laptop 16GB RAM,Hp,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,87000.0
Acer Aspire 15 | Intel Core i3 14th Gen Full Set,Acer,Aspire,Core i3,14,8.0,256.0,SSD,Integrated,0,Used,Kandy,100000.0
Acer Aspire A114-34M,Acer,Aspire,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,89900.0
Dell I3 4gen Laptop,Dell,Standard / Other,Core i3,4,8.0,256.0,SSD,Integrated,0,Used,Gampaha,22300.0
Dell Laptop 3300,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,48500.0
Lenovo Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,15000.0
Lenovo Ideapad Laptop 5,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,80000.0
Acer Chrome Book,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,18300.0
HP ProBook 450 G8,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,127000.0
Samsung Chrome book Laptop,Samsung,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,18300.0
HP Probook G5 - 14inch Laptop In Angoda,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,95000.0
Dell Touch Screen Laptop i7,Dell,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,1,Used,Gampaha,68000.0
HP Probook 650 G4 i5 7th GEN Laptop,Hp,Probook,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Gampaha,69990.0
HP ProBook 430 G8 | I5 11th Gen,Hp,Probook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Kandy,105000.0
Lenovo T480S I5 8th Gen 14 Inch /8GB RAM-256GB SSD Laptop,Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,74999.0
Asus i5 Laptop,Asus,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Other,110000.0
Asus Core i7 Pro Laptop,Asus,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,95000.0
Asus Vivobook i3 12th Gen Laptop,Asus,Vivobook,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,72000.0
MSI GF63 Thin Gaming Laptop - i5 11th GEN / 16GB RAM 500GB SSD,Msi,Gf63,Core i5,11,16.0,256.0,SSD,Integrated,0,Used,Gampaha,140000.0
i7 8th Gen Thinkpad T490s 32GB DDR4 RAM 14 inch screen FHD IPS,Other,Standard / Other,Core i7,8,32.0,512.0,SSD,Integrated,0,Used,Colombo,109500.0
acer i5-13gen laptop,Acer,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,126000.0
HP Laptop Core i5 10 Gen,Hp,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,95000.0
Dell Alienware M15,Dell,Alienware,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,270000.0
Acer Aspire 15 (A15-51P) Intel Core 3 14th Gen,Acer,Aspire,Other / Dual Core,14,4.0,256.0,SSD,Integrated,0,Used,Kandy,92000.0
singer celeron laptop,Other,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,29000.0
HP Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,120000.0
"ASUS Vivobook 15,14tn Gen Intel Core 7, 16GB RAM, 512GB SSD",Asus,Vivobook,Other / Dual Core,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,290000.0
Asus i5,Asus,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,120000.0
DELL LATITUDE 5320 –CORE I5 11TH GEN 16GB RAM 256GB NVME SSD USED LAPTOP,Dell,Latitude,Core i5,11,16.0,256.0,SSD,Integrated,0,Used,Colombo,104990.0
Lenovo Chromebook,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,80000.0
Lenovo ThinkPad X1 Carbon Core i7 8565U–8th GEN 16GB RAM 512GB SSD,Lenovo,Thinkpad,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Ratnapura,117990.0
Latitude 7420 16GB RAM i5 11th Gen Xe Graphics laptop,Other,Standard / Other,Core i5,11,16.0,256.0,SSD,Other Dedicated,0,Used,Colombo,105000.0
ASUS Vivobook,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,100000.0
Asus P2540UV Core i7 7500U 7th GEN NVIDIA 940MX 2GB VGA 17.3 Inch HD,Asus,Standard / Other,Core i7,7,16.0,512.0,SSD,Other Dedicated,0,Used,Kalutara,97990.0
i5 11th Gen Latitude 5320 16GB Touch 2 in 1 360 Rotatable 13.3 inch,Other,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,1,Used,Colombo,109500.0
APPLE MACBOOK PRO Intel Core i7,Apple,Macbook Pro,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,180000.0
HP ZBook Firefly 14 G7 Core i5 10210U–10th Gen 16GB RAM 256GB SSD,Hp,Zbook,Core i5,10,16.0,256.0,SSD,Integrated,0,Used,Ratnapura,115000.0
Dell Latitude 5300 Core i5 8265U–8th GEN 32GB RAM 512GB SSD,Dell,Latitude,Core i5,8,32.0,512.0,SSD,Integrated,0,Used,Ratnapura,107990.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,40000.0
HP ZBook Firefly 14 G8 Core i5 1145G7–11th GEN 14-inch 8GB RAM 256GB SSD,Hp,Zbook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,107990.0
Dell Latitude 5410 – Core i5 10th GEN | 8GB RAM 256GB NVMe,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,89990.0
i5 7gen Laptop,Other,Standard / Other,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,40000.0
HP Core i5 1145G7–11th GEN 14-inch–IPS 8GB RAM 256GB SSD,Hp,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,107990.0
Hp Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,165000.0
HP Core i5 10210U–10th GEN 15.6-inch 8GB RAM 128GB SSD+1TB HDD,Hp,Standard / Other,Core i5,10,8.0,128.0,SSD,Integrated,0,Used,Ratnapura,107990.0
HP ProBook 440 G8 Core i5 1165G7–11th GEN 8GB RAM 256GB NVMe SSD,Hp,Probook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,105000.0
Dell Latitude 3590 – Core i5 7th GEN | 16GB RAM 256GB SSD,Dell,Latitude,Core i5,7,16.0,256.0,SSD,Integrated,0,Used,Colombo,87990.0
"Lenovo ThinkPad T460 I7 6TH GEN 8GB RAM 256GB NVME USED LAPTOP 14""",Lenovo,Thinkpad,Core i7,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,70000.0
Apple MacBook Pro A1990 15-Inch 2019 16GB Ram 256GB SSD NVMe Touch Bar,Apple,Macbook Pro,Other / Dual Core,8,16.0,256.0,SSD,Integrated,1,Used,Batticaloa,168999.0
Dell Latitude 7390 – Core i7 8th GEN | 8GB RAM 256GB SSD,Dell,Latitude,Core i7,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,87990.0
Dell Latitude E7270 Core i7 6600U 6th GEN 8GB RAM 256GB SSD,Dell,Latitude,Core i7,6,8.0,256.0,SSD,Integrated,0,Used,Kalutara,69990.0
good,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Batticaloa,57000.0
HP ProBook 650 i5 (12GB/512GB),Hp,Probook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,41500.0
Hp Stream Notebook,Hp,Notebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Anuradhapura,35000.0
Dell i7 6th Gen Laptop,Dell,Standard / Other,Core i7,6,16.0,512.0,SSD,Integrated,0,Used,Gampaha,60000.0
Dell Latitude E5470 Core i7 Radeon R7 M360 2GB VGA 14-inch Display,Dell,Latitude,Core i7,8,16.0,512.0,SSD,Other Dedicated,0,Used,Kalutara,77990.0
ASUS ExpertBook B1503CVA Core 5 120U -14th Gen| 512GB NVMe|8GB DDR5 RAM,Asus,Expertbook,Other / Dual Core,14,8.0,512.0,SSD,Integrated,0,Used,Colombo,222500.0
Dell Latitude 5430 Core i5 12th GEN14 Inch Full HD IPS Display 8GB RAM,Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Kalutara,119990.0
Dell Latitude 5410 Core i5 10310U 10th GEN 8GB RAM 256GB NVMe,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kalutara,89990.0
Apple Macbook Air,Apple,Macbook Air,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,89000.0
Dell Latitude 5410 Core i5 10th GEN 8GB RAM 256GB NVMe 14 Inch,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kalutara,95000.0
Dell Latitude 5300 Core i5 8th Gen 14 Full HD Touch Display 32GB RAM,Dell,Latitude,Core i5,8,32.0,256.0,SSD,Integrated,1,Used,Kalutara,107990.0
Dell Precision i5 12Gen 16GB DDR 5 512GB SSD NViDIA4GB,Dell,Precision,Core i5,12,8.0,512.0,SSD,Other Dedicated,0,Used,Other,168000.0
Dell Latitude E7470 SLIM i5 6TH GEN-LAPTOP,Dell,Latitude,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,49700.0
Dell 15 8TH Gen Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,74500.0
Asus Transformer Book Flip TP300L Series Laptop with a Moniter,Asus,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Kalutara,50000.0
Asus TUF F15 Gaming Laptop,Asus,Tuf,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,200000.0
HP 15 Laptop Intel Core 5 8GB RAM 512GB SSD,Hp,Standard / Other,Other / Dual Core,8,8.0,512.0,SSD,Integrated,0,Used,Colombo,220000.0
HP Probook 440 G8 I7 11th Gen 16GB RAM /512GB SSD,Hp,Probook,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,140000.0
Acer i3 11th Gen Intel(R),Acer,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,77500.0
Asus ExpertBook i5 12th Gen Laptop,Asus,Expertbook,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Kandy,115000.0
Lenovo Ideapad 15s,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,95000.0
Asus TUF Gaming A15 Ryzen 5 / RTX 3050 16GB RAM,Asus,Tuf,Ryzen 5,8,16.0,256.0,SSD,RTX 30-Series,0,Used,Kalutara,225000.0
Acer Aspire ES1-572 | Core i3 6th Gen 4GB RAM 500GB HDD,Acer,Aspire,Core i3,6,4.0,256.0,HDD,Integrated,0,Used,Colombo,30000.0
Toshiba Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,45000.0
Apple MacBook Air 2020,Apple,Macbook Air,Other / Dual Core,12,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,150000.0
I3 13th Gen Hp Laptop,Hp,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Kalutara,180000.0
HP Core i3 3rd Gen Laptop,Hp,Standard / Other,Core i3,3,8.0,256.0,SSD,Integrated,0,Used,Gampaha,26500.0
Lenovo Intel R Core i5 Laptop,Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kalutara,50000.0
Laptop GMT Q76KGK4,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,26000.0
Laptop HP,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,35000.0
HP i5 7th Gen,Hp,Standard / Other,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Galle,60000.0
HP 450 Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,50000.0
Dell Latitude 5430,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,90000.0
HP Elitebook i5 7th Gen,Hp,Elitebook,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Gampaha,55000.0
Dell latitude 9430 i7 12th Gen with 32GB ram Laptop,Dell,Latitude,Core i7,12,32.0,512.0,SSD,Integrated,0,Used,Colombo,220000.0
Dell Precision 5560 i7 11th Gen with 32GB RAM,Dell,Precision,Core i7,11,32.0,512.0,SSD,Integrated,0,Used,Colombo,240000.0
Core i7 3RD GEN |8GB RAM |180GB SSD DELL Laptop,Dell,Standard / Other,Core i7,3,8.0,512.0,SSD,Integrated,0,Used,Other,54900.0
Asus ExpertBook P1(i5 14th GEN),Asus,Expertbook,Core i5,14,8.0,256.0,SSD,Integrated,0,Used,Other,185000.0
Dell Vostro 3520 Core i5 12th GEN 15.6-inch Full HD 16GB RAM 512GB NVMe,Dell,Vostro,Core i5,12,16.0,512.0,SSD,Integrated,0,Used,Kalutara,137990.0
HP ZBook Firefly 14 G7 Core i5 10210U 10th GEN 16GB RAM 256GB SSD,Hp,Zbook,Core i5,10,16.0,256.0,SSD,Integrated,0,Used,Kalutara,115000.0
Apple MacBook 2017,Apple,Macbook,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Gampaha,185000.0
Toshiba Ultra Book Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,29000.0
macbook Air i3 8GB256GB,Apple,Macbook Air,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,105900.0
HP Probook G8 I7 11th Gen,Hp,Probook,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Jaffna,130000.0
